symbol,timeframe,timestamp,open,high,low,close,volume
BTCUSDT,15m,2026-06-04 14:00:00,64200.0,64459.5,63952.9,64331.6,686.8165
BTCUSDT,15m,2026-06-04 14:15:00,64330.1,64382.0,64016.9,64114.2,325.3555
BTCUSDT,15m,2026-06-04 14:30:00,64111.1,64115.9,63806.8,63970.2,328.8919
BTCUSDT,15m,2026-06-04 14:45:00,63970.4,64045.0,63758.6,63925.5,233.8968
BTCUSDT,15m,2026-06-04 15:00:00,63925.3,64344.6,63816.1,64335.6,395.2911
BTCUSDT,15m,2026-06-04 15:15:00,64333.0,64378.7,63769.5,63955.0,416.4079
BTCUSDT,15m,2026-06-04 15:30:00,63955.0,64063.8,63772.4,63810.7,218.5758
BTCUSDT,15m,2026-06-04 15:45:00,63808.9,63975.0,63666.0,63865.0,281.9270
BTCUSDT,15m,2026-06-04 16:00:00,63865.0,63896.0,63624.5,63625.9,205.1302
BTCUSDT,15m,2026-06-04 16:15:00,63630.2,63854.4,63599.3,63618.6,256.2086
BTCUSDT,15m,2026-06-04 16:30:00,63618.8,63832.9,63424.3,63748.7,380.5489
BTCUSDT,15m,2026-06-04 16:45:00,63748.7,63895.0,63476.8,63533.7,243.4798
BTCUSDT,15m,2026-06-04 17:00:00,63533.7,63695.9,63412.0,63566.0,252.3877
BTCUSDT,15m,2026-06-04 17:15:00,63566.2,63566.2,63101.0,63202.1,446.3161
BTCUSDT,15m,2026-06-04 17:30:00,63201.9,63279.5,62937.4,63011.4,321.5589
BTCUSDT,15m,2026-06-04 17:45:00,63011.2,63624.7,62936.6,63507.7,407.7097
BTCUSDT,15m,2026-06-04 18:00:00,63507.7,63545.7,63120.4,63134.1,214.6952
BTCUSDT,15m,2026-06-04 18:15:00,63133.9,63877.4,63115.8,63877.0,327.1275
BTCUSDT,15m,2026-06-04 18:30:00,63877.0,64090.1,63707.4,63895.7,421.6058
BTCUSDT,15m,2026-06-04 18:45:00,63895.5,64082.1,63792.9,63794.2,326.6632
BTCUSDT,15m,2026-06-04 19:00:00,63792.3,63862.0,63600.0,63861.7,208.5089
BTCUSDT,15m,2026-06-04 19:15:00,63862.4,64141.5,63845.0,64092.8,285.9259
BTCUSDT,15m,2026-06-04 19:30:00,64092.8,64112.7,63736.7,63753.8,150.8772
BTCUSDT,15m,2026-06-04 19:45:00,63753.2,63753.4,63515.0,63598.1,156.4923
BTCUSDT,15m,2026-06-04 20:00:00,63597.9,63612.0,63222.0,63476.1,199.1078
BTCUSDT,15m,2026-06-04 20:15:00,63472.9,63510.9,63146.9,63315.4,168.7365
BTCUSDT,15m,2026-06-04 20:30:00,63315.4,63627.7,63306.9,63522.3,184.4506
BTCUSDT,15m,2026-06-04 20:45:00,63520.0,63624.8,63385.2,63600.0,91.5516
BTCUSDT,15m,2026-06-04 21:00:00,63600.2,63849.0,63566.4,63777.0,408.4892
BTCUSDT,15m,2026-06-04 21:15:00,63777.2,63794.5,63401.9,63472.4,233.4740
BTCUSDT,15m,2026-06-04 21:30:00,63472.4,63495.8,63076.5,63463.3,313.3712
BTCUSDT,15m,2026-06-04 21:45:00,63463.3,63507.3,63230.0,63249.4,178.3560
BTCUSDT,15m,2026-06-04 22:00:00,63249.4,63466.0,63166.3,63258.2,130.7207
BTCUSDT,15m,2026-06-04 22:15:00,63256.9,63424.5,63252.6,63320.0,56.1620
BTCUSDT,15m,2026-06-04 22:30:00,63320.0,63551.9,63200.0,63467.2,140.6815
BTCUSDT,15m,2026-06-04 22:45:00,63467.4,63739.9,63408.0,63699.7,115.4052
